name,high,low,open,close,avg,volume,day
SCO,6.22967033,6.19010989,6.2,6.22967033,6.219021978,171,2022-01-01 to 2022-05-22
UPH,12.8010989,12.79120879,12.8010989,12.8,12.79391209,168,2022-01-01 to 2022-05-22
CYC,6.237362637,6.228571429,6.228571429,6.228571429,6.235868132,165,2022-01-01 to 2022-05-22
VTI,5.110989011,5.081318681,5.087912088,5.108791209,5.098340659,163,2022-01-01 to 2022-05-22
DAS,14.76483516,14.72747253,14.76483516,14.72747253,14.74574725,162,2022-01-01 to 2022-05-22
BXH,14.51098901,14.4956044,14.4956044,14.51098901,14.49892308,158,2022-01-01 to 2022-05-22
BTH,15.40549451,15.38791209,15.38791209,15.40549451,15.39705495,155,2022-01-01 to 2022-05-22
BRS,27.36703297,27.30989011,27.34395604,27.33296703,27.34416484,145,2022-01-01 to 2022-05-22
TNP,16.23516484,16.19230769,16.19450549,16.23296703,16.20161538,143,2022-01-01 to 2022-05-22
HGW,10.68791209,10.56703297,10.61758242,10.64725275,10.63402198,137,2022-01-01 to 2022-05-22
DFC,32.70769231,32.68571429,32.68681319,32.70659341,32.69659341,136,2022-01-01 to 2022-05-22
DAC,8.352747253,8.340659341,8.345054945,8.348351648,8.348164835,132,2022-01-01 to 2022-05-22
ICC,34.17692308,33.98021978,34.12747253,34.02967033,34.03787912,127,2022-01-01 to 2022-05-22
DNL,22.95604396,22.84395604,22.94725275,22.85274725,22.88668132,127,2022-01-01 to 2022-05-22
HCT,14.75824176,14.75824176,14.75824176,14.75824176,14.75824176,122,2022-01-01 to 2022-05-22
HMG,15.83406593,15.72087912,15.79010989,15.76593407,15.75047253,122,2022-01-01 to 2022-05-22
MTH,17.89120879,17.5021978,17.89010989,17.54505495,17.69763736,119,2022-01-01 to 2022-05-22
TPS,32.58571429,32.58571429,32.58571429,32.58571429,32.58571429,118,2022-01-01 to 2022-05-22
VDL,22.51978022,22.48901099,22.51868132,22.49010989,22.5161978,118,2022-01-01 to 2022-05-22
DAP,38.32222222,38.26666667,38.26666667,38.32222222,38.29872222,117,2022-01-01 to 2022-05-22
PMJ,23.63956044,23.63956044,23.63956044,23.63956044,23.63956044,117,2022-01-01 to 2022-05-22
VCF,246.4373626,245.6571429,245.8494505,246.2483516,119.4816484,115,2022-01-01 to 2022-05-22
BDB,13.14285714,13.04835165,13.11868132,13.07252747,13.10458242,113,2022-01-01 to 2022-05-22
DNC,71.16263736,70.8956044,71.16153846,70.8967033,70.96305495,113,2022-01-01 to 2022-05-22
VKD,99.17142857,99.03406593,99.14395604,99.17142857,99.14131868,111,2022-01-01 to 2022-05-22
PTD,15.33846154,15.32527473,15.33516484,15.32857143,15.3317033,109,2022-01-01 to 2022-05-22
VPR,24.92637363,24.64615385,24.88131868,24.66153846,24.74893407,106,2022-01-01 to 2022-05-22
HLR,6.42967033,6.42967033,6.42967033,6.42967033,6.42967033,98,2022-01-01 to 2022-05-22
BEL,13,13,13,13,13,84,2022-01-01 to 2022-05-22
UEM,32.90989011,32.90989011,32.90989011,32.90989011,32.90989011,82,2022-01-01 to 2022-05-22
VTG,15.20769231,15.16153846,15.20769231,15.16153846,15.19254945,81,2022-01-01 to 2022-05-22
HLB,251.6153846,250.4956044,250.7043956,251.3956044,251.0678571,75,2022-01-01 to 2022-05-22
DLD,21.75714286,21.48901099,21.48901099,21.66813187,21.63853846,70,2022-01-01 to 2022-05-22
LCD,20.0010989,19.90879121,19.92197802,19.98791209,19.95769231,68,2022-01-01 to 2022-05-22
VTS,23.5956044,23.41758242,23.41758242,23.5956044,23.51074725,67,2022-01-01 to 2022-05-22
SGH,43.96263736,43.87802198,43.91098901,43.8978022,43.90956044,65,2022-01-01 to 2022-05-22
TBT,5.237362637,5.206593407,5.218681319,5.225274725,5.223879121,64,2022-01-01 to 2022-05-22
FCC,7.771428571,7.771428571,7.771428571,7.771428571,7.771428571,64,2022-01-01 to 2022-05-22
SGC,81.0967033,80.52417582,80.69010989,81.03956044,80.81454945,62,2022-01-01 to 2022-05-22
VNX,49.43736264,49.23296703,49.38241758,49.26703297,49.34428571,62,2022-01-01 to 2022-05-22
DLT,21.25384615,21.22417582,21.22417582,21.25384615,21.24642857,61,2022-01-01 to 2022-05-22
TTP,47.03296703,46.96263736,46.96263736,47.03296703,46.9973956,58,2022-01-01 to 2022-05-22
TMW,13.5,13.5,13.5,13.5,13.5,55,2022-01-01 to 2022-05-22
DSV,7.851648352,7.851648352,7.851648352,7.851648352,7.851648352,42,2022-01-01 to 2022-05-22
VDN,21.66373626,21.66263736,21.66263736,21.66373626,21.66337363,39,2022-01-01 to 2022-05-22
THW,10.22857143,10.22747253,10.22857143,10.22747253,10.22807692,37,2022-01-01 to 2022-05-22
BMN,23.97802198,23.97802198,23.97802198,23.97802198,23.97802198,33,2022-01-01 to 2022-05-22
BDW,20.21208791,20.21208791,20.21208791,20.21208791,20.21208791,26,2022-01-01 to 2022-05-22
LCC,6.493406593,6.48021978,6.493406593,6.483516484,6.487637363,23,2022-01-01 to 2022-05-22
MCT,12.58888889,12.58888889,12.58888889,12.58888889,12.58888889,23,2022-01-01 to 2022-05-22
BSC,24.70549451,24.7043956,24.7043956,24.70549451,24.70527473,23,2022-01-01 to 2022-05-22
LAW,9.045054945,9.045054945,9.045054945,9.045054945,9.045054945,22,2022-01-01 to 2022-05-22
SSF,2.920879121,2.920879121,2.920879121,2.920879121,2.920879121,18,2022-01-01 to 2022-05-22
UPC,17.32527473,17.32527473,17.32527473,17.32527473,17.32527473,18,2022-01-01 to 2022-05-22
HCI,39.53076923,39.53076923,39.53076923,39.53076923,39.53076923,18,2022-01-01 to 2022-05-22
SEP,19,19,19,19,19,16,2022-01-01 to 2022-05-22
KAC,18.44725275,18.44725275,18.44725275,18.44725275,18.44725275,15,2022-01-01 to 2022-05-22
DBH,7.8,7.8,7.8,7.8,7.8,12,2022-01-01 to 2022-05-22
TAW,23.36813187,23.36813187,23.36813187,23.36813187,23.36813187,11,2022-01-01 to 2022-05-22
DDH,5.323076923,5.320879121,5.323076923,5.323076923,5.322857143,11,2022-01-01 to 2022-05-22
QST,15.95714286,15.95714286,15.95714286,15.95714286,15.95714286,11,2022-01-01 to 2022-05-22
APL,23.32417582,23.32417582,23.32417582,23.32417582,23.32417582,10,2022-01-01 to 2022-05-22
DNT,20.64725275,20.64725275,20.64725275,20.64725275,20.64725275,10,2022-01-01 to 2022-05-22
TVG,13.06923077,13.04505495,13.04505495,13.06923077,13.05714286,9,2022-01-01 to 2022-05-22
MCI,9.891208791,9.891208791,9.891208791,9.891208791,9.891208791,9,2022-01-01 to 2022-05-22
PAI,11.63516484,11.63516484,11.63516484,11.63516484,11.63516484,7,2022-01-01 to 2022-05-22
PRC,16.19340659,16.19340659,16.19340659,16.19340659,16.19340659,5,2022-01-01 to 2022-05-22
DT4,6.872527473,6.872527473,6.872527473,6.872527473,6.872527473,4,2022-01-01 to 2022-05-22
AMP,17.36813187,17.36813187,17.36813187,17.36813187,17.36813187,3,2022-01-01 to 2022-05-22
NWT,2.934065934,2.934065934,2.934065934,2.934065934,2.934065934,3,2022-01-01 to 2022-05-22
HKP,23.21978022,23.21978022,23.21978022,23.21978022,23.21978022,3,2022-01-01 to 2022-05-22
IME,74.77582418,74.77582418,74.77582418,74.77582418,74.77582418,2,2022-01-01 to 2022-05-22
KHW,16.9032967,16.9032967,16.9032967,16.9032967,16.9032967,2,2022-01-01 to 2022-05-22
EMG,14,14,14,14,14,2,2022-01-01 to 2022-05-22
TET,31.46703297,31.46703297,31.46703297,31.46703297,31.46703297,2,2022-01-01 to 2022-05-22
SPH,27,27,27,27,27,1,2022-01-01 to 2022-05-22
BED,44.77362637,44.77362637,44.77362637,44.77362637,44.77362637,1,2022-01-01 to 2022-05-22
NVP,4.607692308,4.607692308,4.607692308,4.607692308,4.607692308,1,2022-01-01 to 2022-05-22
ARM,50,50,50,50,50,0,2022-01-01 to 2022-05-22
TAG,186,186,186,186,186,0,2022-01-01 to 2022-05-22
QNW,8.6,8.6,8.6,8.6,8.6,0,2022-01-01 to 2022-05-22
QNU,15.17802198,15.17802198,15.17802198,15.17802198,15.17802198,0,2022-01-01 to 2022-05-22
RBC,14.6,14.6,14.6,14.6,14.6,0,2022-01-01 to 2022-05-22
CDG,3.2,3.2,3.2,3.2,3.2,0,2022-01-01 to 2022-05-22
VTM,21.8,21.8,21.8,21.8,21.8,0,2022-01-01 to 2022-05-22
IN4,100,100,100,100,100,0,2022-01-01 to 2022-05-22
CMK,7.5,7.5,7.5,7.5,7.5,0,2022-01-01 to 2022-05-22
CDH,3.1,3.1,3.1,3.1,3.1,0,2022-01-01 to 2022-05-22
AUM,10.5,10.5,10.5,10.5,10.5,0,2022-01-01 to 2022-05-22
LCW,9.998901099,9.998901099,9.998901099,9.998901099,9.998901099,0,2022-01-01 to 2022-05-22
X77,0.3,0.3,0.3,0.3,0.3,0,2022-01-01 to 2022-05-22
LQN,9,9,9,9,9,0,2022-01-01 to 2022-05-22
HHN,6.6,6.6,6.6,6.6,6.6,0,2022-01-01 to 2022-05-22
HHR,0.4,0.4,0.4,0.4,0.4,0,2022-01-01 to 2022-05-22
MEF,1.6,1.6,1.6,1.6,1.6,0,2022-01-01 to 2022-05-22
SHX,12,12,12,12,12,0,2022-01-01 to 2022-05-22
VSP,1.1,1.1,1.1,1.1,1.1,0,2022-01-01 to 2022-05-22
MES,10,10,10,10,10,0,2022-01-01 to 2022-05-22
VMA,7,7,7,7,7,0,2022-01-01 to 2022-05-22
NLS,5.2,5.2,5.2,5.2,5.2,0,2022-01-01 to 2022-05-22
TAP,13,13,13,13,13,0,2022-01-01 to 2022-05-22
NQB,20.1,20.1,20.1,20.1,20.1,0,2022-01-01 to 2022-05-22
NQT,8.5,8.5,8.5,8.5,8.5,0,2022-01-01 to 2022-05-22
VKP,0.5,0.5,0.5,0.5,0.5,0,2022-01-01 to 2022-05-22
TB8,7.291208791,7.291208791,7.291208791,7.291208791,7.291208791,0,2022-01-01 to 2022-05-22
HTW,10,10,10,10,10,0,2022-01-01 to 2022-05-22
FBA,0.9,0.9,0.9,0.9,0.9,0,2022-01-01 to 2022-05-22
STS,35,35,35,35,35,0,2022-01-01 to 2022-05-22
DBW,10,10,10,10,10,0,2022-01-01 to 2022-05-22
PTG,0.2,0.2,0.2,0.2,0.2,0,2022-01-01 to 2022-05-22
TBX,22.3,22.3,22.3,22.3,22.3,0,2022-01-01 to 2022-05-22
CMP,8.1,8.1,8.1,8.1,8.1,0,2022-01-01 to 2022-05-22
FCS,4.8,4.8,4.8,4.8,4.8,0,2022-01-01 to 2022-05-22
HTR,10,10,10,10,10,0,2022-01-01 to 2022-05-22
TQN,30.3,30.3,30.3,30.3,30.3,0,2022-01-01 to 2022-05-22
SSU,2.3,2.3,2.3,2.3,2.3,0,2022-01-01 to 2022-05-22
FSO,11.5,11.5,11.5,11.5,11.5,0,2022-01-01 to 2022-05-22
PX1,10,10,10,10,10,0,2022-01-01 to 2022-05-22
PXC,0.5,0.5,0.5,0.5,0.5,0,2022-01-01 to 2022-05-22
VCE,8,8,8,8,8,0,2022-01-01 to 2022-05-22
CPH,1.9,1.9,1.9,1.9,1.9,0,2022-01-01 to 2022-05-22
I10,0.8,0.8,0.8,0.8,0.8,0,2022-01-01 to 2022-05-22
